2theta,Intensity
43.74,25.8333
43.76,23.3333
43.78,23.3333
43.8,27.5
43.82,25
43.84,21.6667
43.86,27.5
43.88,27.5
43.9,25
43.92,29.1667
43.94,34.1667
43.96,40
43.98,51.6667
44,65.8333
44.02,83.3333
44.04,93.3333
44.06,120.833
44.08,140
44.1,149.167
44.12,140
44.14,127.5
44.16,136.667
44.18,118.333
44.2,89.1667
44.22,79.1667
44.24,78.3333
44.26,68.3333
44.28,51.6667
44.3,35
44.32,25
44.34,15.8333
44.36,9.16667
44.38,10.8333
44.4,11.6667
44.42,8.33333
44.44,9.16667
44.46,6.66667
44.48,6.66667
44.5,7.5
44.52,7.5
44.54,8.33333
44.56,6.66667
44.58,10
44.6,7.5
44.62,5.83333
44.64,6.66667
44.66,6.66667
44.68,8.33333
44.7,7.5
44.72,5.83333
44.74,4.16667
44.76,4.16667
44.78,7.5
44.8,7.5
44.82,5
44.84,4.16667
44.86,3.33333
44.88,3.33333
44.9,5
44.92,5.83333
44.94,7.5
44.96,9.16667
44.98,10
45,8.33333
45.02,5.83333
45.04,5
45.06,6.66667
45.08,10.8333
45.1,12.5
45.12,10.8333
45.14,11.6667
45.16,10.8333
45.18,11.6667
45.2,13.3333
45.22,15.8333
45.24,19.1667
45.26,20.8333
45.28,21.6667
45.3,16.6667
45.32,15
45.34,17.5
45.36,15
45.38,10
45.4,10
45.42,10.8333
45.44,11.6667
45.46,8.33333
45.48,5.83333
45.5,5.83333
45.52,7.5
45.54,7.5
45.56,6.66667
45.58,8.33333
45.6,9.16667
45.62,7.5
45.64,10.8333
45.66,12.5
45.68,11.6667
45.7,15
45.72,12.5
45.74,11.6667
45.76,15.8333
45.78,14.1667
45.8,11.6667
45.82,7.5
45.84,5
45.86,6.66667
45.88,5.83333
45.9,8.33333
45.92,9.16667
45.94,5.83333
45.96,1.66667
45.98,3.33333
46,6.66667
46.02,6.66667
46.04,5.83333
46.06,3.33333
46.08,2.5
46.1,1.66667
46.12,4.16667
46.14,7.5
46.16,6.66667
46.18,5.83333
46.2,8.33333
46.22,8.33333
46.24,5
46.26,5
46.28,4.16667
46.3,5.83333
46.32,5
46.34,5.83333
46.36,5.83333
46.38,5.83333
46.4,7.5
46.42,7.5
46.44,5
46.46,7.5
46.48,7.5
46.5,10
46.52,8.33333
46.54,7.5
46.56,12.5
46.58,15.8333
46.6,20
46.62,26.6667
46.64,30
46.66,29.1667
46.68,21.6667
46.7,23.3333
46.72,17.5
46.74,11.6667
46.76,15.8333
46.78,11.6667
46.8,12.5
46.82,9.16667
46.84,8.33333
46.86,11.6667
46.88,7.5
46.9,7.5
46.92,5.83333
46.94,3.33333
46.96,5
46.98,6.66667
47,6.66667
47.02,8.33333
47.04,4.16667
47.06,3.33333
47.08,2.5
47.1,3.33333
47.12,3.33333
47.14,6.66667
47.16,8.33333
47.18,3.33333
47.2,3.33333
47.22,5
47.24,5.83333
47.26,4.16667
47.28,5
47.3,3.33333
47.32,2.5
47.34,5.83333
47.36,9.16667
47.38,7.5
47.4,7.5
47.42,6.66667
47.44,9.16667
47.46,7.5
47.48,7.5
47.5,10
47.52,9.16667
47.54,5.83333
47.56,5
47.58,5
47.6,5
47.62,6.66667
47.64,6.66667
47.66,3.33333
47.68,4.16667
47.7,5
47.72,6.66667
47.74,4.16667
47.76,3.33333
47.78,8.33333
47.8,4.16667
47.82,5
47.84,2.5
47.86,5
47.88,7.5
47.9,6.66667
47.92,5.83333
47.94,5
47.96,6.66667
47.98,4.16667
48,5
48.02,4.16667
48.04,5
48.06,4.16667
48.08,6.66667
48.1,5.83333
48.12,4.16667
48.14,7.5
48.16,5.83333
48.18,2.5
48.2,5.83333
48.22,5
48.24,4.16667
48.26,10
48.28,9.16667
48.3,4.16667
48.32,7.5
48.34,10.8333
48.36,3.33333
48.38,5.83333
48.4,7.5
48.42,8.33333
48.44,7.5
48.46,10.8333
48.48,7.5
48.5,8.33333
48.52,6.66667
48.54,13.3333
48.56,15
48.58,20
48.6,16.6667
48.62,23.3333
48.64,22.5
48.66,25.8333
48.68,26.6667
48.7,14.1667
48.72,25.8333
48.74,20.8333
48.76,10.8333
48.78,15
48.8,14.1667
48.82,9.16667
48.84,10
48.86,15.8333
48.88,10
48.9,9.16667
48.92,12.5
48.94,4.16667
48.96,10.8333
48.98,11.6667
49,5.83333
49.02,5.83333
49.04,10
49.06,7.5
49.08,4.16667
49.1,9.16667
49.12,9.16667
49.14,12.5
49.16,19.1667
49.18,18.3333
49.2,25
49.22,26.6667
49.24,24.1667
49.26,40.8333
49.28,40.8333
49.3,50.8333
49.32,47.5
49.34,46.6667
49.36,60.8333
49.38,67.5
49.4,71.6667
49.42,88.3333
49.44,83.3333
49.46,107.5
49.48,99.1667
49.5,96.6667
49.52,81.6667
49.54,75
49.56,68.3333
49.58,65.8333
49.6,56.6667
49.62,41.6667
49.64,41.6667
49.66,36.6667
49.68,35.8333
49.7,20.8333
49.72,15.8333
49.74,12.5
49.76,9.16667
49.78,6.66667
49.8,3.33333
49.82,6.66667
49.84,7.5
49.86,6.66667
49.88,12.5
49.9,12.5
49.92,8.33333
49.94,5
49.96,7.5
49.98,10.8333
50,8.33333
50.02,5
50.04,11.6667
50.06,14.1667
50.08,11.6667
50.1,16.6667
50.12,12.5
50.14,11.6667
50.16,14.1667
50.18,11.6667
50.2,7.5
50.22,12.5
50.24,12.5
50.26,14.1667
50.28,14.1667
50.3,21.6667
50.32,16.6667
50.34,17.5
50.36,21.6667
50.38,24.1667
50.4,24.1667
50.42,25
50.44,17.5
50.46,19.1667
50.48,15.8333
50.5,22.5
50.52,19.1667
50.54,21.6667
50.56,13.3333
50.58,15.8333
50.6,26.6667
50.62,39.1667
50.64,49.1667
50.66,55.8333
50.68,66.6667
50.7,68.3333
50.72,88.3333
50.74,99.1667
50.76,101.667
50.78,94.1667
50.8,82.5
50.82,70.8333
50.84,71.6667
50.86,73.3333
50.88,64.1667
50.9,61.6667
50.92,54.1667
50.94,44.1667
50.96,40.8333
50.98,33.3333
51,27.5
51.02,26.6667
51.04,27.5
51.06,15.8333
51.08,20
51.1,20.8333
51.12,20.8333
51.14,16.6667
51.16,10.8333
51.18,13.3333
51.2,9.16667
51.22,7.5
51.24,9.16667
51.26,9.16667
51.28,9.16667
51.3,10
51.32,5
51.34,4.16667
51.36,6.66667
51.38,6.66667
51.4,6.66667
51.42,9.16667
51.44,10.8333
51.46,10
51.48,7.5
51.5,7.5
51.52,10
51.54,8.33333
51.56,5.83333
51.58,7.5
51.6,11.6667
51.62,13.3333
51.64,13.3333
51.66,15.8333
51.68,21.6667
51.7,31.6667
51.72,38.3333
51.74,50
51.76,62.5
51.78,69.1667
51.8,79.1667
51.82,94.1667
51.84,97.5
51.86,87.5
51.88,84.1667
51.9,82.5
51.92,83.3333
51.94,75
51.96,63.3333
51.98,55
52,48.3333
52.02,40.8333
52.04,33.3333
52.06,28.3333
52.08,23.3333
52.1,25
52.12,22.5
52.14,20
52.16,25.8333
52.18,27.5
52.2,27.5
52.22,21.6667
52.24,20
52.26,24.1667
52.28,22.5
52.3,15.8333
52.32,15.8333
52.34,20.8333
52.36,19.1667
52.38,14.1667
52.4,11.6667
52.42,11.6667
52.44,10
52.46,7.5
52.48,5.83333
52.5,6.66667
52.52,8.33333
52.54,7.5
52.56,7.5
52.58,6.66667
52.6,4.16667
52.62,5.83333
52.64,10
52.66,9.16667
52.68,5.83333
52.7,6.66667
52.72,6.66667
52.74,7.5
52.76,7.5
52.78,5.83333
52.8,4.16667
52.82,5
52.84,8.33333
52.86,7.5
52.88,5.83333
52.9,5.83333
52.92,8.33333
52.94,6.66667
52.96,5
52.98,6.66667
53,5.83333
53.02,4.16667
53.04,4.16667
53.06,5.83333
53.08,5
53.1,5
53.12,7.5
53.14,10
53.16,14.1667
53.18,17.5
53.2,14.1667
53.22,15
53.24,17.5
53.26,18.3333
53.28,19.1667
53.3,19.1667
53.32,18.3333
53.34,22.5
53.36,21.6667
53.38,15.8333
53.4,15
53.42,20.8333
53.44,22.5
53.46,21.6667
53.48,20.8333
53.5,22.5
53.52,19.1667
53.54,19.1667
53.56,24.1667
53.58,21.6667
53.6,19.1667
53.62,22.5
53.64,20
53.66,17.5
53.68,21.6667
53.7,21.6667
53.72,27.5
53.74,32.5
53.76,35.8333
53.78,46.6667
53.8,53.3333
53.82,74.1667
53.84,105
53.86,130
53.88,159.167
53.9,168.333
53.92,170
53.94,162.5
53.96,162.5
53.98,157.5
54,140
54.02,133.333
54.04,149.167
54.06,145
54.08,107.5
54.1,92.5
54.12,94.1667
54.14,70.8333
54.16,55
54.18,48.3333
54.2,42.5
54.22,30.8333
54.24,26.6667
54.26,24.1667
54.28,19.1667
54.3,19.1667
54.32,14.1667
54.34,15.8333
54.36,13.3333
54.38,13.3333
54.4,13.3333
54.42,12.5
54.44,11.6667
54.46,4.16667
54.48,8.33333
54.5,7.5
54.52,10
54.54,7.5
54.56,4.16667
54.58,7.5
54.6,5.83333
54.62,7.5
54.64,6.66667
54.66,10
54.68,10.8333
54.7,19.1667
54.72,22.5
54.74,22.5
54.76,24.1667
54.78,29.1667
54.8,35
54.82,38.3333
54.84,40
54.86,41.6667
54.88,37.5
54.9,35.8333
54.92,39.1667
54.94,31.6667
54.96,30
54.98,28.3333
55,23.3333
55.02,21.6667
55.04,13.3333
55.06,15
55.08,19.1667
55.1,12.5
55.12,11.6667
55.14,9.16667
55.16,10
55.18,6.66667
55.2,8.33333
55.22,7.5
55.24,13.3333
55.26,9.16667
55.28,8.33333
55.3,15
55.32,8.33333
55.34,5.83333
55.36,10
55.38,9.16667
55.4,12.5
55.42,10.8333
55.44,10
55.46,11.6667
55.48,9.16667
55.5,17.5
55.52,19.1667
55.54,20
55.56,32.5
55.58,50
55.6,67.5
55.62,79.1667
55.64,88.3333
55.66,88.3333
55.68,96.6667
55.7,95.8333
55.72,100
55.74,86.6667
55.76,74.1667
55.78,78.3333
55.8,78.3333
55.82,70.8333
55.84,69.1667
55.86,58.3333
55.88,63.3333
55.9,52.5
55.92,50
55.94,35
55.96,27.5
55.98,21.6667
56,23.3333
56.02,16.6667
56.04,17.5
56.06,20
56.08,12.5
56.1,12.5
56.12,11.6667
56.14,11.6667
56.16,12.5
56.18,5.83333
56.2,9.16667
56.22,8.33333
56.24,8.33333
56.26,10
56.28,7.5
56.3,8.33333
56.32,10.8333
56.34,10
56.36,10.8333
56.38,7.5
56.4,6.66667
56.42,6.66667
56.44,10
56.46,6.66667
56.48,7.5
56.5,11.6667
56.52,9.16667
56.54,8.33333
56.56,11.6667
56.58,15.8333
56.6,20.8333
56.62,14.1667
56.64,15.8333
56.66,25.8333
56.68,21.6667
56.7,24.1667
56.72,20
56.74,15
56.76,15
56.78,15
56.8,15.8333
56.82,16.6667
56.84,11.6667
56.86,16.6667
56.88,13.3333
56.9,9.16667
56.92,10.8333
56.94,8.33333
56.96,7.5
56.98,6.66667
57,5.83333
57.02,7.5
57.04,10.8333
57.06,10
57.08,13.3333
57.1,12.5
57.12,6.66667
57.14,10.8333
57.16,8.33333
57.18,11.6667
57.2,5.83333
57.22,10.8333
57.24,12.5
57.26,11.6667
57.28,10
57.3,9.16667
57.32,10
57.34,6.66667
57.36,8.33333
57.38,6.66667
57.4,5
57.42,5.83333
57.44,3.33333
57.46,5.83333
57.48,4.16667
57.5,9.16667
57.52,6.66667
57.54,6.66667
57.56,5
57.58,5.83333
57.6,5.83333
57.62,7.5
57.64,7.5
57.66,11.6667
57.68,7.5
57.7,10
57.72,7.5
57.74,8.33333
57.76,14.1667
57.78,15
57.8,17.5
57.82,19.1667
57.84,15.8333
57.86,16.6667
57.88,29.1667
57.9,23.3333
57.92,23.3333
57.94,23.3333
57.96,25
57.98,14.1667
58,25.8333
58.02,19.1667
58.04,21.6667
58.06,19.1667
58.08,18.3333
58.1,17.5
58.12,20
58.14,18.3333
58.16,19.1667
58.18,27.5
58.2,16.6667
58.22,20
58.24,24.1667
58.26,34.1667
58.28,27.5
58.3,35.8333
58.32,62.5
58.34,75
58.36,111.667
58.38,148.333
58.4,180
58.42,220.833
58.44,268.333
58.46,234.167
58.48,245
58.5,249.167
58.52,224.167
58.54,176.667
58.56,189.167
58.58,203.333
58.6,166.667
58.62,179.167
58.64,145
58.66,119.167
58.68,87.5
58.7,87.5
58.72,55
58.74,35.8333
58.76,35
58.78,22.5
58.8,17.5
58.82,20
58.84,24.1667
58.86,15
58.88,15.8333
58.9,16.6667
58.92,13.3333
58.94,16.6667
58.96,10.8333
58.98,8.33333
59,11.6667
59.02,6.66667
59.04,7.5
59.06,9.16667
59.08,13.3333
59.1,9.16667
59.12,3.33333
59.14,5
59.16,5.83333
59.18,8.33333
59.2,5.83333
59.22,5
59.24,12.5
59.26,7.5
59.28,12.5
59.3,10
59.32,10.8333
59.34,7.5
59.36,13.3333
59.38,10.8333
59.4,6.66667
59.42,5
59.44,9.16667
59.46,9.16667
59.48,6.66667
59.5,10
59.52,11.6667
59.54,9.16667
59.56,7.5
59.58,14.1667
59.6,13.3333
59.62,20.8333
59.64,10
59.66,14.1667
59.68,17.5
59.7,13.3333
59.72,16.6667
59.74,19.1667
59.76,15.8333
59.78,12.5
59.8,14.1667
59.82,17.5
59.84,11.6667
59.86,16.6667
59.88,16.6667
59.9,10
59.92,10.8333
59.94,10
59.96,10
59.98,8.33333
60,8.33333

