2theta,Intensity
43.8,9.16667
43.82,8.33333
43.84,8.33333
43.86,7.5
43.88,7.5
43.9,7.5
43.92,12.5
43.94,15
43.96,18.3333
43.98,19.1667
44,15
44.02,19.1667
44.04,20
44.06,15
44.08,12.5
44.1,10.8333
44.12,7.5
44.14,7.5
44.16,5
44.18,4.16667
44.2,5.83333
44.22,6.66667
44.24,5.83333
44.26,5
44.28,5.83333
44.3,5
44.32,5
44.34,5
44.36,4.16667
44.38,5
44.4,4.16667
44.42,3.33333
44.44,5
44.46,5.83333
44.48,3.33333
44.5,1.66667
44.52,2.5
44.54,4.16667
44.56,5
44.58,3.33333
44.6,3.33333
44.62,3.33333
44.64,5
44.66,5
44.68,1.66667
44.7,1.66667
44.72,5
44.74,6.66667
44.76,7.5
44.78,5.83333
44.8,5.83333
44.82,5
44.84,4.16667
44.86,6.66667
44.88,7.5
44.9,6.66667
44.92,4.16667
44.94,3.33333
44.96,6.66667
44.98,5
45,5
45.02,6.66667
45.04,8.33333
45.06,7.5
45.08,5
45.1,5.83333
45.12,8.33333
45.14,8.33333
45.16,6.66667
45.18,6.66667
45.2,5.83333
45.22,5.83333
45.24,5.83333
45.26,4.16667
45.28,2.5
45.3,3.33333
45.32,4.16667
45.34,4.16667
45.36,5
45.38,5
45.4,3.33333
45.42,4.16667
45.44,5.83333
45.46,5.83333
45.48,5
45.5,5
45.52,3.33333
45.54,5
45.56,6.66667
45.58,7.5
45.6,5.83333
45.62,5.83333
45.64,5
45.66,5.83333
45.68,7.5
45.7,5.83333
45.72,5.83333
45.74,5.83333
45.76,5
45.78,7.5
45.8,8.33333
45.82,6.66667
45.84,9.16667
45.86,9.16667
45.88,6.66667
45.9,4.16667
45.92,4.16667
45.94,4.16667
45.96,3.33333
45.98,4.16667
46,5
46.02,3.33333
46.04,3.33333
46.06,5.83333
46.08,4.16667
46.1,4.16667
46.12,2.5
46.14,2.5
46.16,2.5
46.18,2.5
46.2,5
46.22,5.83333
46.24,4.16667
46.26,2.5
46.28,5.83333
46.3,7.5
46.32,5
46.34,5
46.36,7.5
46.38,5.83333
46.4,3.33333
46.42,4.16667
46.44,5
46.46,5
46.48,6.66667
46.5,7.5
46.52,8.33333
46.54,6.66667
46.56,4.16667
46.58,5
46.6,3.33333
46.62,6.66667
46.64,7.5
46.66,5.83333
46.68,3.33333
46.7,1.66667
46.72,3.33333
46.74,5
46.76,5
46.78,3.33333
46.8,5.83333
46.82,5.83333
46.84,3.33333
46.86,5.83333
46.88,7.5
46.9,5
46.92,5.83333
46.94,7.5
46.96,7.5
46.98,3.33333
47,2.5
47.02,4.16667
47.04,4.16667
47.06,3.33333
47.08,2.5
47.1,1.66667
47.12,3.33333
47.14,5
47.16,4.16667
47.18,4.16667
47.2,6.66667
47.22,5
47.24,4.16667
47.26,7.5
47.28,4.16667
47.3,6.66667
47.32,2.5
47.34,5
47.36,4.16667
47.38,4.16667
47.4,3.33333
47.42,4.16667
47.44,5
47.46,3.33333
47.48,5
47.5,4.16667
47.52,4.16667
47.54,5.83333
47.56,6.66667
47.58,5
47.6,4.16667
47.62,5.83333
47.64,6.66667
47.66,4.16667
47.68,4.16667
47.7,6.66667
47.72,5.83333
47.74,2.5
47.76,6.66667
47.78,3.33333
47.8,2.5
47.82,7.5
47.84,5
47.86,3.33333
47.88,3.33333
47.9,4.16667
47.92,2.5
47.94,3.33333
47.96,5
47.98,5
48,4.16667
48.02,5.83333
48.04,4.16667
48.06,8.33333
48.08,5.83333
48.1,1.66667
48.12,4.16667
48.14,5.83333
48.16,5
48.18,5
48.2,6.66667
48.22,1.66667
48.24,5.83333
48.26,5.83333
48.28,1.66667
48.3,5.83333
48.32,5
48.34,3.33333
48.36,3.33333
48.38,5
48.4,4.16667
48.42,5
48.44,5
48.46,7.5
48.48,8.33333
48.5,10
48.52,7.5
48.54,9.16667
48.56,7.5
48.58,12.5
48.6,5.83333
48.62,4.16667
48.64,5
48.66,3.33333
48.68,6.66667
48.7,8.33333
48.72,9.16667
48.74,6.66667
48.76,5.83333
48.78,6.66667
48.8,4.16667
48.82,5.83333
48.84,4.16667
48.86,2.5
48.88,5
48.9,9.16667
48.92,6.66667
48.94,5
48.96,8.33333
48.98,7.5
49,6.66667
49.02,7.5
49.04,9.16667
49.06,6.66667
49.08,10
49.1,9.16667
49.12,9.16667
49.14,5.83333
49.16,13.3333
49.18,12.5
49.2,10.8333
49.22,5.83333
49.24,12.5
49.26,15
49.28,10.8333
49.3,14.1667
49.32,16.6667
49.34,20
49.36,21.6667
49.38,13.3333
49.4,16.6667
49.42,16.6667
49.44,6.66667
49.46,11.6667
49.48,7.5
49.5,9.16667
49.52,6.66667
49.54,11.6667
49.56,6.66667
49.58,7.5
49.6,8.33333
49.62,7.5
49.64,4.16667
49.66,6.66667
49.68,5
49.7,0.833333
49.72,2.5
49.74,7.5
49.76,7.5
49.78,6.66667
49.8,5
49.82,2.5
49.84,5.83333
49.86,3.33333
49.88,4.16667
49.9,7.5
49.92,7.5
49.94,3.33333
49.96,6.66667
49.98,5
50,5
50.02,1.66667
50.04,7.5
50.06,5.83333
50.08,5.83333
50.1,8.33333
50.12,10.8333
50.14,7.5
50.16,6.66667
50.18,10
50.2,6.66667
50.22,7.5
50.24,7.5
50.26,5.83333
50.28,5.83333
50.3,7.5
50.32,10
50.34,5
50.36,5.83333
50.38,6.66667
50.4,5.83333
50.42,5.83333
50.44,5
50.46,5.83333
50.48,5.83333
50.5,5.83333
50.52,7.5
50.54,7.5
50.56,14.1667
50.58,11.6667
50.6,9.16667
50.62,17.5
50.64,15.8333
50.66,16.6667
50.68,19.1667
50.7,11.6667
50.72,13.3333
50.74,11.6667
50.76,9.16667
50.78,16.6667
50.8,7.5
50.82,10.8333
50.84,5.83333
50.86,11.6667
50.88,8.33333
50.9,7.5
50.92,7.5
50.94,5
50.96,4.16667
50.98,7.5
51,7.5
51.02,5.83333
51.04,5.83333
51.06,6.66667
51.08,8.33333
51.1,5.83333
51.12,5
51.14,5
51.16,4.16667
51.18,3.33333
51.2,5.83333
51.22,5.83333
51.24,5
51.26,4.16667
51.28,5
51.3,7.5
51.32,6.66667
51.34,5.83333
51.36,7.5
51.38,4.16667
51.4,4.16667
51.42,5.83333
51.44,5
51.46,4.16667
51.48,4.16667
51.5,3.33333
51.52,5
51.54,9.16667
51.56,5.83333
51.58,1.66667
51.6,4.16667
51.62,6.66667
51.64,10
51.66,10.8333
51.68,13.3333
51.7,15
51.72,12.5
51.74,12.5
51.76,15
51.78,11.6667
51.8,10
51.82,8.33333
51.84,9.16667
51.86,12.5
51.88,10.8333
51.9,13.3333
51.92,14.1667
51.94,10
51.96,9.16667
51.98,5.83333
52,5.83333
52.02,8.33333
52.04,7.5
52.06,5
52.08,5.83333
52.1,8.33333
52.12,6.66667
52.14,5.83333
52.16,6.66667
52.18,8.33333
52.2,9.16667
52.22,7.5
52.24,9.16667
52.26,7.5
52.28,4.16667
52.3,5
52.32,4.16667
52.34,5
52.36,5.83333
52.38,5
52.4,5
52.42,3.33333
52.44,2.5
52.46,4.16667
52.48,5
52.5,6.66667
52.52,5.83333
52.54,4.16667
52.56,5
52.58,5.83333
52.6,4.16667
52.62,6.66667
52.64,6.66667
52.66,7.5
52.68,8.33333
52.7,5
52.72,8.33333
52.74,8.33333
52.76,4.16667
52.78,5.83333
52.8,5.83333
52.82,4.16667
52.84,5
52.86,5
52.88,6.66667
52.9,6.66667
52.92,5
52.94,5.83333
52.96,5
52.98,4.16667
53,5
53.02,4.16667
53.04,4.16667
53.06,5
53.08,5
53.1,5.83333
53.12,7.5
53.14,8.33333
53.16,8.33333
53.18,5
53.2,4.16667
53.22,5.83333
53.24,6.66667
53.26,6.66667
53.28,7.5
53.3,8.33333
53.32,7.5
53.34,7.5
53.36,6.66667
53.38,5.83333
53.4,5.83333
53.42,7.5
53.44,8.33333
53.46,10
53.48,7.5
53.5,9.16667
53.52,9.16667
53.54,5.83333
53.56,7.5
53.58,7.5
53.6,5.83333
53.62,7.5
53.64,10
53.66,11.6667
53.68,14.1667
53.7,15
53.72,16.6667
53.74,21.6667
53.76,23.3333
53.78,24.1667
53.8,22.5
53.82,18.3333
53.84,20
53.86,20
53.88,16.6667
53.9,17.5
53.92,17.5
53.94,14.1667
53.96,16.6667
53.98,20.8333
54,14.1667
54.02,12.5
54.04,12.5
54.06,10.8333
54.08,10.8333
54.1,11.6667
54.12,10
54.14,9.16667
54.16,9.16667
54.18,12.5
54.2,10.8333
54.22,6.66667
54.24,6.66667
54.26,5.83333
54.28,5.83333
54.3,7.5
54.32,6.66667
54.34,6.66667
54.36,6.66667
54.38,7.5
54.4,4.16667
54.42,4.16667
54.44,5.83333
54.46,4.16667
54.48,4.16667
54.5,7.5
54.52,7.5
54.54,6.66667
54.56,6.66667
54.58,5.83333
54.6,5
54.62,5
54.64,6.66667
54.66,7.5
54.68,6.66667
54.7,7.5
54.72,8.33333
54.74,8.33333
54.76,10.8333
54.78,10.8333
54.8,12.5
54.82,10
54.84,7.5
54.86,12.5
54.88,7.5
54.9,3.33333
54.92,3.33333
54.94,7.5
54.96,3.33333
54.98,9.16667
55,5.83333
55.02,5.83333
55.04,5.83333
55.06,6.66667
55.08,3.33333
55.1,6.66667
55.12,5.83333
55.14,7.5
55.16,5
55.18,5
55.2,5.83333
55.22,2.5
55.24,3.33333
55.26,4.16667
55.28,5
55.3,8.33333
55.32,10
55.34,7.5
55.36,5.83333
55.38,6.66667
55.4,5.83333
55.42,10
55.44,11.6667
55.46,8.33333
55.48,11.6667
55.5,15.8333
55.52,17.5
55.54,19.1667
55.56,19.1667
55.58,16.6667
55.6,17.5
55.62,19.1667
55.64,17.5
55.66,15
55.68,12.5
55.7,15
55.72,21.6667
55.74,14.1667
55.76,11.6667
55.78,10.8333
55.8,15
55.82,10.8333
55.84,9.16667
55.86,10.8333
55.88,7.5
55.9,4.16667
55.92,5
55.94,7.5
55.96,9.16667
55.98,7.5
56,8.33333
56.02,6.66667
56.04,7.5
56.06,4.16667
56.08,6.66667
56.1,5
56.12,7.5
56.14,5
56.16,7.5
56.18,6.66667
56.2,9.16667
56.22,1.66667
56.24,1.66667
56.26,3.33333
56.28,5
56.3,5.83333
56.32,5
56.34,4.16667
56.36,9.16667
56.38,4.16667
56.4,2.5
56.42,6.66667
56.44,10.8333
56.46,7.5
56.48,10.8333
56.5,8.33333
56.52,8.33333
56.54,9.16667
56.56,9.16667
56.58,7.5
56.6,8.33333
56.62,8.33333
56.64,4.16667
56.66,11.6667
56.68,6.66667
56.7,6.66667
56.72,8.33333
56.74,7.5
56.76,7.5
56.78,4.16667
56.8,8.33333
56.82,8.33333
56.84,6.66667
56.86,2.5
56.88,8.33333
56.9,9.16667
56.92,10
56.94,9.16667
56.96,4.16667
56.98,9.16667
57,8.33333
57.02,6.66667
57.04,10.8333
57.06,5.83333
57.08,5.83333
57.1,7.5
57.12,6.66667
57.14,2.5
57.16,8.33333
57.18,2.5
57.2,10
57.22,10.8333
57.24,5
57.26,5.83333
57.28,5.83333
57.3,3.33333
57.32,1.66667
57.34,7.5
57.36,7.5
57.38,5
57.4,9.16667
57.42,3.33333
57.44,7.5
57.46,12.5
57.48,7.5
57.5,10
57.52,7.5
57.54,9.16667
57.56,2.5
57.58,6.66667
57.6,5
57.62,11.6667
57.64,7.5
57.66,7.5
57.68,14.1667
57.7,12.5
57.72,4.16667
57.74,5.83333
57.76,8.33333
57.78,6.66667
57.8,12.5
57.82,10
57.84,9.16667
57.86,10
57.88,10.8333
57.9,7.5
57.92,9.16667
57.94,10
57.96,7.5
57.98,8.33333
58,10.8333
58.02,6.66667
58.04,9.16667
58.06,7.5
58.08,6.66667
58.1,5
58.12,12.5
58.14,8.33333
58.16,6.66667
58.18,10.8333
58.2,5
58.22,11.6667
58.24,20
58.26,24.1667
58.28,21.6667
58.3,31.6667
58.32,32.5
58.34,24.1667
58.36,33.3333
58.38,32.5
58.4,28.3333
58.42,41.6667
58.44,31.6667
58.46,20.8333
58.48,18.3333
58.5,25.8333
58.52,24.1667
58.54,29.1667
58.56,14.1667
58.58,10.8333
58.6,18.3333
58.62,11.6667
58.64,11.6667
58.66,9.16667
58.68,9.16667
58.7,12.5
58.72,7.5
58.74,10.8333
58.76,8.33333
58.78,6.66667
58.8,4.16667
58.82,5
58.84,3.33333
58.86,3.33333
58.88,2.5
58.9,5
58.92,7.5
58.94,8.33333
58.96,5
58.98,7.5
59,5.83333
59.02,6.66667
59.04,5.83333
59.06,12.5
59.08,10.8333
59.1,5.83333
59.12,5
59.14,10.8333
59.16,5
59.18,4.16667
59.2,5.83333
59.22,6.66667
59.24,6.66667
59.26,8.33333
59.28,4.16667
59.3,8.33333
59.32,5
59.34,10.8333
59.36,6.66667
59.38,5
59.4,10
59.42,10
59.44,7.5
59.46,5.83333
59.48,5
59.5,6.66667
59.52,10.8333
59.54,7.5
59.56,5
59.58,8.33333
59.6,5
59.62,9.16667
59.64,7.5
59.66,4.16667
59.68,7.5
59.7,8.33333
59.72,8.33333
59.74,8.33333
59.76,8.33333
59.78,11.6667
59.8,7.5
59.82,7.5
59.84,5
59.86,7.5
59.88,2.5
59.9,10
59.92,5
59.94,10
59.96,10
59.98,5
60,5

