2theta,Intensity
44.12,134.167
44.14,122.5
44.16,105.833
44.18,97.5
44.2,80.8333
44.22,59.1667
44.24,45
44.26,35
44.28,24.1667
44.3,20.8333
44.32,17.5
44.34,16.6667
44.36,15.8333
44.38,15
44.4,11.6667
44.42,10.8333
44.44,14.1667
44.46,10.8333
44.48,7.5
44.5,10
44.52,10
44.54,6.66667
44.56,6.66667
44.58,5.83333
44.6,6.66667
44.62,8.33333
44.64,5.83333
44.66,8.33333
44.68,8.33333
44.7,8.33333
44.72,9.16667
44.74,5
44.76,3.33333
44.78,5
44.8,5.83333
44.82,4.16667
44.84,3.33333
44.86,5.83333
44.88,5.83333
44.9,5.83333
44.92,7.5
44.94,7.5
44.96,5
44.98,4.16667
45,7.5
45.02,9.16667
45.04,9.16667
45.06,15
45.08,16.6667
45.1,20
45.12,21.6667
45.14,18.3333
45.16,15
45.18,18.3333
45.2,22.5
45.22,20
45.24,20
45.26,18.3333
45.28,13.3333
45.3,12.5
45.32,12.5
45.34,10
45.36,9.16667
45.38,8.33333
45.4,9.16667
45.42,7.5
45.44,7.5
45.46,8.33333
45.48,8.33333
45.5,8.33333
45.52,7.5
45.54,5.83333
45.56,5
45.58,9.16667
45.6,12.5
45.62,15
45.64,14.1667
45.66,11.6667
45.68,12.5
45.7,13.3333
45.72,12.5
45.74,11.6667
45.76,11.6667
45.78,10.8333
45.8,10
45.82,10.8333
45.84,10
45.86,11.6667
45.88,9.16667
45.9,5
45.92,5
45.94,6.66667
45.96,4.16667
45.98,2.5
46,2.5
46.02,4.16667
46.04,5.83333
46.06,5
46.08,4.16667
46.1,5.83333
46.12,6.66667
46.14,6.66667
46.16,8.33333
46.18,8.33333
46.2,7.5
46.22,5.83333
46.24,5
46.26,5.83333
46.28,6.66667
46.3,9.16667
46.32,10.8333
46.34,6.66667
46.36,5
46.38,4.16667
46.4,5
46.42,7.5
46.44,9.16667
46.46,10
46.48,8.33333
46.5,10
46.52,14.1667
46.54,15.8333
46.56,15.8333
46.58,25.8333
46.6,30
46.62,28.3333
46.64,32.5
46.66,25.8333
46.68,24.1667
46.7,24.1667
46.72,22.5
46.74,21.6667
46.76,17.5
46.78,20
46.8,13.3333
46.82,12.5
46.84,9.16667
46.86,9.16667
46.88,6.66667
46.9,4.16667
46.92,5
46.94,3.33333
46.96,7.5
46.98,7.5
47,5
47.02,6.66667
47.04,4.16667
47.06,6.66667
47.08,6.66667
47.1,5.83333
47.12,5
47.14,5
47.16,5
47.18,5.83333
47.2,2.5
47.22,4.16667
47.24,5.83333
47.26,5
47.28,4.16667
47.3,3.33333
47.32,3.33333
47.34,7.5
47.36,10
47.38,6.66667
47.4,9.16667
47.42,10.8333
47.44,11.6667
47.46,12.5
47.48,10
47.5,13.3333
47.52,7.5
47.54,6.66667
47.56,5.83333
47.58,10.8333
47.6,9.16667
47.62,8.33333
47.64,7.5
47.66,7.5
47.68,9.16667
47.7,8.33333
47.72,5
47.74,4.16667
47.76,5.83333
47.78,5
47.8,7.5
47.82,5
47.84,2.5
47.86,3.33333
47.88,5.83333
47.9,5
47.92,3.33333
47.94,4.16667
47.96,3.33333
47.98,4.16667
48,5
48.02,3.33333
48.04,5
48.06,5
48.08,7.5
48.1,10
48.12,9.16667
48.14,5
48.16,4.16667
48.18,5
48.2,3.33333
48.22,6.66667
48.24,9.16667
48.26,5
48.28,8.33333
48.3,6.66667
48.32,3.33333
48.34,5.83333
48.36,5
48.38,9.16667
48.4,8.33333
48.42,6.66667
48.44,13.3333
48.46,12.5
48.48,8.33333
48.5,13.3333
48.52,12.5
48.54,16.6667
48.56,27.5
48.58,25.8333
48.6,24.1667
48.62,28.3333
48.64,26.6667
48.66,21.6667
48.68,12.5
48.7,10.8333
48.72,18.3333
48.74,17.5
48.76,12.5
48.78,15
48.8,15.8333
48.82,10
48.84,10
48.86,5.83333
48.88,3.33333
48.9,10.8333
48.92,11.6667
48.94,10.8333
48.96,10.8333
48.98,7.5
49,8.33333
49.02,5
49.04,6.66667
49.06,7.5
49.08,11.6667
49.1,20
49.12,17.5
49.14,21.6667
49.16,20.8333
49.18,38.3333
49.2,30.8333
49.22,42.5
49.24,42.5
49.26,46.6667
49.28,35.8333
49.3,53.3333
49.32,51.6667
49.34,62.5
49.36,81.6667
49.38,85
49.4,107.5
49.42,101.667
49.44,111.667
49.46,108.333
49.48,99.1667
49.5,83.3333
49.52,80.8333
49.54,65.8333
49.56,67.5
49.58,63.3333
49.6,54.1667
49.62,45.8333
49.64,31.6667
49.66,29.1667
49.68,23.3333
49.7,15.8333
49.72,12.5
49.74,16.6667
49.76,6.66667
49.78,7.5
49.8,10.8333
49.82,5.83333
49.84,7.5
49.86,10.8333
49.88,8.33333
49.9,10
49.92,9.16667
49.94,6.66667
49.96,8.33333
49.98,9.16667
50,10.8333
50.02,10
50.04,11.6667
50.06,9.16667
50.08,15.8333
50.1,18.3333
50.12,10.8333
50.14,15.8333
50.16,17.5
50.18,15
50.2,18.3333
50.22,15.8333
50.24,20.8333
50.26,26.6667
50.28,28.3333
50.3,22.5
50.32,22.5
50.34,31.6667
50.36,24.1667
50.38,25.8333
50.4,26.6667
50.42,23.3333
50.44,21.6667
50.46,27.5
50.48,20.8333
50.5,19.1667
50.52,17.5
50.54,20
50.56,24.1667
50.58,30
50.6,39.1667
50.62,41.6667
50.64,75.8333
50.66,96.6667
50.68,101.667
50.7,104.167
50.72,100.833
50.74,122.5
50.76,108.333
50.78,81.6667
50.8,80.8333
50.82,70
50.84,66.6667
50.86,66.6667
50.88,54.1667
50.9,48.3333
50.92,41.6667
50.94,35.8333
50.96,30.8333
50.98,38.3333
51,31.6667
51.02,23.3333
51.04,25
51.06,22.5
51.08,14.1667
51.1,18.3333
51.12,15.8333
51.14,14.1667
51.16,14.1667
51.18,9.16667
51.2,10.8333
51.22,9.16667
51.24,8.33333
51.26,11.6667
51.28,12.5
51.3,16.6667
51.32,11.6667
51.34,8.33333
51.36,14.1667
51.38,11.6667
51.4,10.8333
51.42,12.5
51.44,10
51.46,7.5
51.48,10.8333
51.5,12.5
51.52,12.5
51.54,19.1667
51.56,24.1667
51.58,24.1667
51.6,35.8333
51.62,51.6667
51.64,72.5
51.66,92.5
51.68,113.333
51.7,118.333
51.72,120
51.74,113.333
51.76,92.5
51.78,85
51.8,92.5
51.82,80.8333
51.84,71.6667
51.86,66.6667
51.88,55.8333
51.9,50.8333
51.92,43.3333
51.94,30.8333
51.96,29.1667
51.98,28.3333
52,20
52.02,17.5
52.04,17.5
52.06,18.3333
52.08,16.6667
52.1,12.5
52.12,12.5
52.14,19.1667
52.16,22.5
52.18,22.5
52.2,34.1667
52.22,30
52.24,20.8333
52.26,21.6667
52.28,18.3333
52.3,20
52.32,18.3333
52.34,14.1667
52.36,16.6667
52.38,16.6667
52.4,16.6667
52.42,14.1667
52.44,7.5
52.46,10.8333
52.48,10
52.5,6.66667
52.52,8.33333
52.54,8.33333
52.56,5.83333
52.58,6.66667
52.6,8.33333
52.62,8.33333
52.64,6.66667
52.66,7.5
52.68,9.16667
52.7,6.66667
52.72,5.83333
52.74,5
52.76,4.16667
52.78,5
52.8,5.83333
52.82,6.66667
52.84,5
52.86,5.83333
52.88,7.5
52.9,7.5
52.92,7.5
52.94,8.33333
52.96,8.33333
52.98,10
53,9.16667
53.02,7.5
53.04,5.83333
53.06,6.66667
53.08,6.66667
53.1,6.66667
53.12,10.8333
53.14,15.8333
53.16,15.8333
53.18,13.3333
53.2,16.6667
53.22,20
53.24,20
53.26,23.3333
53.28,22.5
53.3,18.3333
53.32,17.5
53.34,18.3333
53.36,18.3333
53.38,23.3333
53.4,31.6667
53.42,28.3333
53.44,23.3333
53.46,17.5
53.48,24.1667
53.5,24.1667
53.52,19.1667
53.54,19.1667
53.56,18.3333
53.58,20.8333
53.6,26.6667
53.62,30
53.64,29.1667
53.66,29.1667
53.68,33.3333
53.7,36.6667
53.72,37.5
53.74,40.8333
53.76,48.3333
53.78,68.3333
53.8,85
53.82,99.1667
53.84,135
53.86,160.833
53.88,189.167
53.9,204.167
53.92,193.333
53.94,175
53.96,152.5
53.98,140
54,129.167
54.02,115.833
54.04,118.333
54.06,119.167
54.08,117.5
54.1,98.3333
54.12,89.1667
54.14,70.8333
54.16,58.3333
54.18,47.5
54.2,38.3333
54.22,35
54.24,34.1667
54.26,30.8333
54.28,25
54.3,22.5
54.32,21.6667
54.34,18.3333
54.36,14.1667
54.38,15
54.4,17.5
54.42,13.3333
54.44,14.1667
54.46,12.5
54.48,10
54.5,11.6667
54.52,9.16667
54.54,11.6667
54.56,11.6667
54.58,15
54.6,16.6667
54.62,20
54.64,29.1667
54.66,33.3333
54.68,30.8333
54.7,35
54.72,39.1667
54.74,30.8333
54.76,30.8333
54.78,28.3333
54.8,36.6667
54.82,35
54.84,45
54.86,36.6667
54.88,34.1667
54.9,27.5
54.92,26.6667
54.94,24.1667
54.96,22.5
54.98,19.1667
55,17.5
55.02,16.6667
55.04,14.1667
55.06,10.8333
55.08,8.33333
55.1,13.3333
55.12,9.16667
55.14,10.8333
55.16,15.8333
55.18,14.1667
55.2,10
55.22,10.8333
55.24,10
55.26,10
55.28,5.83333
55.3,10.8333
55.32,10
55.34,15.8333
55.36,13.3333
55.38,10.8333
55.4,15
55.42,7.5
55.44,13.3333
55.46,20
55.48,19.1667
55.5,21.6667
55.52,26.6667
55.54,33.3333
55.56,34.1667
55.58,51.6667
55.6,78.3333
55.62,86.6667
55.64,98.3333
55.66,115
55.68,131.667
55.7,135
55.72,115.833
55.74,95.8333
55.76,83.3333
55.78,82.5
55.8,102.5
55.82,86.6667
55.84,77.5
55.86,76.6667
55.88,55
55.9,48.3333
55.92,35
55.94,34.1667
55.96,24.1667
55.98,26.6667
56,22.5
56.02,20.8333
56.04,11.6667
56.06,15.8333
56.08,11.6667
56.1,10
56.12,10
56.14,8.33333
56.16,5.83333
56.18,4.16667
56.2,9.16667
56.22,6.66667
56.24,15
56.26,9.16667
56.28,8.33333
56.3,8.33333
56.32,10
56.34,6.66667
56.36,9.16667
56.38,8.33333
56.4,7.5
56.42,10.8333
56.44,12.5
56.46,11.6667
56.48,6.66667
56.5,5.83333
56.52,9.16667
56.54,16.6667
56.56,11.6667
56.58,11.6667
56.6,20
56.62,25
56.64,16.6667
56.66,19.1667
56.68,25
56.7,19.1667
56.72,25
56.74,25.8333
56.76,19.1667
56.78,22.5
56.8,13.3333
56.82,13.3333
56.84,17.5
56.86,18.3333
56.88,14.1667
56.9,7.5
56.92,9.16667
56.94,8.33333
56.96,6.66667
56.98,12.5
57,12.5
57.02,11.6667
57.04,11.6667
57.06,12.5
57.08,12.5
57.1,10.8333
57.12,9.16667
57.14,9.16667
57.16,10
57.18,14.1667
57.2,11.6667
57.22,10.8333
57.24,10.8333
57.26,5.83333
57.28,12.5
57.3,9.16667
57.32,6.66667
57.34,5
57.36,8.33333
57.38,8.33333
57.4,5
57.42,9.16667
57.44,2.5
57.46,5
57.48,6.66667
57.5,8.33333
57.52,4.16667
57.54,9.16667
57.56,4.16667
57.58,6.66667
57.6,11.6667
57.62,13.3333
57.64,13.3333
57.66,5.83333
57.68,8.33333
57.7,5.83333
57.72,15
57.74,18.3333
57.76,20.8333
57.78,22.5
57.8,21.6667
57.82,26.6667
57.84,22.5
57.86,34.1667
57.88,25
57.9,23.3333
57.92,31.6667
57.94,27.5
57.96,25
57.98,20.8333
58,22.5
58.02,20.8333
58.04,19.1667
58.06,21.6667
58.08,25
58.1,27.5
58.12,18.3333
58.14,23.3333
58.16,18.3333
58.18,29.1667
58.2,30.8333
58.22,21.6667
58.24,31.6667
58.26,39.1667
58.28,60.8333
58.3,61.6667
58.32,75.8333
58.34,114.167
58.36,176.667
58.38,200
58.4,214.167
58.42,260.833
58.44,307.5
58.46,271.667
58.48,252.5
58.5,219.167
58.52,185.833
58.54,185
58.56,181.667
58.58,171.667
58.6,190.833
58.62,145.833
58.64,123.333
58.66,115.833
58.68,92.5
58.7,51.6667
58.72,46.6667
58.74,36.6667
58.76,35.8333
58.78,36.6667
58.8,18.3333
58.82,15
58.84,20.8333
58.86,15
58.88,20
58.9,20
58.92,12.5
58.94,10.8333
58.96,14.1667
58.98,12.5
59,8.33333
59.02,10.8333
59.04,8.33333
59.06,5
59.08,8.33333
59.1,7.5
59.12,10.8333
59.14,8.33333
59.16,9.16667
59.18,8.33333
59.2,13.3333
59.22,5.83333
59.24,6.66667
59.26,2.5
59.28,6.66667
59.3,10
59.32,7.5
59.34,7.5
59.36,6.66667
59.38,8.33333
59.4,10.8333
59.42,5.83333
59.44,8.33333
59.46,7.5
59.48,10
59.5,13.3333
59.52,11.6667
59.54,13.3333
59.56,11.6667
59.58,17.5
59.6,13.3333
59.62,12.5
59.64,15
59.66,24.1667
59.68,18.3333
59.7,20.8333
59.72,20.8333
59.74,23.3333
59.76,12.5
59.78,11.6667
59.8,16.6667
59.82,18.3333
59.84,15.8333
59.86,18.3333
59.88,15.8333
59.9,18.3333
59.92,10.8333
59.94,13.3333
59.96,13.3333
59.98,12.5
60,12.5

