formula,material_id,band_gap,efermi,energy_above_hull,database_IDs,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
Mg2Ir3,mp-1210677,0.0,6.84680961,0.0,pf-41017,"{12: 2, 77: 3}","[12, 77]",122773,Mg2Ir3
Mg2Pt,mp-13208,0.0,4.58558905,0.0,icsd-245120,"{12: 2, 78: 1}","[12, 78]",122781,Mg2Pt1
Mg2Au,mp-11250,0.0,4.5881232,0.0,icsd-58540,"{12: 2, 79: 1}","[12, 79]",122791,Mg2Au1
Mg2TlPb,mp-978256,0.0,5.41559333,0.0,False,"{12: 2, 81: 1, 82: 1}","[12, 81, 82]",122811821,Mg2Tl1Pb1
Mg2Pb,mp-20724,0.0,4.54461209,0.0,icsd-166350,"{12: 2, 82: 1}","[12, 82]",122821,Mg2Pb1
Y16Mg3AlNi4,mp-1216272,0.0,3.64694185,0.0,False,"{39: 16, 12: 3, 13: 1, 28: 4}","[12, 13, 28, 39]",1231312843916,Y16Mg3Al1Ni4
Mg3(TiAl9)2,mp-684031,0.0,6.88247995,0.0,icsd-608446,"{12: 3, 22: 2, 13: 18}","[12, 13, 22]",1231318222,Mg3Ti2Al18
Mg3(Al9V)2,mp-1201511,0.0,7.1619522,0.0,icsd-608447,"{12: 3, 13: 18, 23: 2}","[12, 13, 23]",1231318232,Mg3Al18V2
Mg3(Al9Cr)2,mp-3778,0.0,7.35595024,0.0,icsd-606798,"{12: 3, 13: 18, 24: 2}","[12, 13, 24]",1231318242,Mg3Al18Cr2
Mg3(Al9Mo)2,mp-1201475,0.0,7.26481749,0.0,icsd-608418,"{12: 3, 13: 18, 42: 2}","[12, 13, 42]",1231318422,Mg3Al18Mo2
Mg3(TaAl9)2,mp-1198942,0.0,6.81179675,0.0,icsd-608444,"{12: 3, 73: 2, 13: 18}","[12, 13, 73]",1231318732,Mg3Ta2Al18
Mg3(Al9W)2,mp-1205144,0.026500000000000412,7.15039348,0.0,icsd-608448,"{12: 3, 13: 18, 74: 2}","[12, 13, 74]",1231318742,Mg3Al18W2
Mg3(AlCu2)2,mp-1222208,0.0,6.21426797,0.0,False,"{12: 3, 13: 2, 29: 4}","[12, 13, 29]",123132294,Mg3Al2Cu4
Ba2Mg3Si4,mp-29564,0.0,4.65073225,0.0,icsd-408938,"{56: 2, 12: 3, 14: 4}","[12, 14, 56]",123144562,Ba2Mg3Si4
Mg3Si8Ir3,mp-569313,0.0,7.34325424,0.0,icsd-416868,"{12: 3, 14: 8, 77: 3}","[12, 14, 77]",123148773,Mg3Si8Ir3
Mg3P2,mp-2514,1.6067999999999998,2.95663896,0.0,icsd-642725,"{12: 3, 15: 2}","[12, 15]",123152,Mg3P2
Mg3(Ni10P3)2,mp-14842,0.0,8.36549017,0.0,icsd-72350,"{12: 3, 28: 20, 15: 6}","[12, 15, 28]",1231562820,Mg3Ni20P6
Mg3Sc,mp-1185790,0.0,3.45314048,0.0,False,"{12: 3, 21: 1}","[12, 21]",123211,Mg3Sc1
Mg3TiNi2,mp-1191806,0.0,5.09975031,0.0,icsd-187996,"{12: 3, 22: 1, 28: 2}","[12, 22, 28]",123221282,Mg3Ti1Ni2
Li2Mg(HN)2,mp-1193106,2.3086,3.44274381,0.0,icsd-165890,"{3: 2, 12: 1, 1: 2, 7: 2}","[1, 3, 7, 12]",123272121,Li2Mg1H2N2
Mg3Ga7Co2,mp-571626,0.0,4.08654887,0.0,icsd-157364,"{12: 3, 31: 7, 27: 2}","[12, 27, 31]",123272317,Mg3Ga7Co2
Pr4Mg3Co2,mp-1207236,0.0,3.55880896,0.0,pf-10492,"{59: 4, 12: 3, 27: 2}","[12, 27, 59]",123272594,Pr4Mg3Co2
Nd4Mg3Co2,mp-567369,0.0,3.41478512,0.0,icsd-416490,"{60: 4, 12: 3, 27: 2}","[12, 27, 60]",123272604,Nd4Mg3Co2
Sm4Mg3Co2,mp-571606,0.0,3.2995561,0.0,icsd-416491,"{62: 4, 12: 3, 27: 2}","[12, 27, 62]",123272624,Sm4Mg3Co2
Tb4Mg3Co2,mp-569343,0.0,3.39367881,0.0,icsd-417036,"{65: 4, 12: 3, 27: 2}","[12, 27, 65]",123272654,Tb4Mg3Co2
Dy4Mg3Co2,mp-1205839,0.0,3.43765023,0.0,pf-20984,"{66: 4, 12: 3, 27: 2}","[12, 27, 66]",123272664,Dy4Mg3Co2
Tb2Mg3Ni2,mp-570272,0.0,3.93541508,0.0,icsd-240761,"{65: 2, 12: 3, 28: 2}","[12, 28, 65]",123282652,Tb2Mg3Ni2
Mg3As2,mp-1990,1.431,2.41329219,0.0,icsd-43990,"{12: 3, 33: 2}","[12, 33]",123332,Mg3As2
YMg3,mp-865376,0.0,3.45549197,0.0,False,"{39: 1, 12: 3}","[12, 39]",123391,Y1Mg3
Mg3Ru2,mp-625,0.0,5.50414856,0.0,icsd-104862,"{12: 3, 44: 2}","[12, 44]",123442,Mg3Ru2
Mg3Rh,mp-542429,0.0,4.17135791,0.0,icsd-413720,"{12: 3, 45: 1}","[12, 45]",123451,Mg3Rh1
Mg3Pd,mp-18712,0.0,3.94536694,0.0,icsd-409824,"{12: 3, 46: 1}","[12, 46]",123461,Mg3Pd1
Mg3Pd5,mp-1210703,0.0,4.6164734,0.0,pf-24901,"{12: 3, 46: 5}","[12, 46]",123465,Mg3Pd5
La4Mg3Ag10,mp-1211389,0.0,4.93193051,0.0,pf-10360,"{57: 4, 12: 3, 47: 10}","[12, 47, 57]",1234710574,La4Mg3Ag10
La2(MgAg3)3,mp-1223267,0.0,4.68226673,0.0,False,"{57: 2, 12: 3, 47: 9}","[12, 47, 57]",123479572,La2Mg3Ag9
Mg3Cd,mp-30490,0.0,3.40127761,0.0,icsd-620134,"{12: 3, 48: 1}","[12, 48]",123481,Mg3Cd1
Mg3In,mp-697180,0.0,4.88236252,0.0,icsd-109832,"{12: 3, 49: 1}","[12, 49]",123491,Mg3In1
Mg3Sb2,mp-1196139,1.3212000000000002,3.15037075,0.0,icsd-181285,"{12: 3, 51: 2}","[12, 51]",123512,Mg3Sb2
LaMg3,mp-2306,0.0,4.33331321,0.0,icsd-657966,"{57: 1, 12: 3}","[12, 57]",123571,La1Mg3
CeMg3,mp-1798,0.0,4.6007047,0.0,icsd-621483,"{58: 1, 12: 3}","[12, 58]",123581,Ce1Mg3
PrMg3,mp-428,0.0,2.93338017,0.0,icsd-642759,"{59: 1, 12: 3}","[12, 59]",123591,Pr1Mg3
NdMg3,mp-1787,0.0,2.8540209,0.0,icsd-150830,"{60: 1, 12: 3}","[12, 60]",123601,Nd1Mg3
PmMg3,mp-1186603,0.0,3.40968154,0.0,False,"{61: 1, 12: 3}","[12, 61]",123611,Pm1Mg3
SmMg3,mp-30779,0.0,2.71446295,0.0,icsd-642837,"{62: 1, 12: 3}","[12, 62]",123621,Sm1Mg3
TbMg3,mp-7381,0.0,2.72604978,0.0,icsd-9750,"{65: 1, 12: 3}","[12, 65]",123651,Tb1Mg3
DyMg3,mp-1546,0.0,3.43733714,0.0,icsd-103324,"{66: 1, 12: 3}","[12, 66]",123661,Dy1Mg3
HoMg3,mp-866172,0.0,3.37086459,0.0,False,"{67: 1, 12: 3}","[12, 67]",123671,Ho1Mg3
ErMg3,mp-862681,0.0,3.35986704,0.0,False,"{68: 1, 12: 3}","[12, 68]",123681,Er1Mg3
Mg3Ir,mp-568419,0.0,4.65439983,0.0,icsd-106871,"{12: 3, 77: 1}","[12, 77]",123771,Mg3Ir1
Mg3Pt,mp-18707,0.0,4.54901517,0.0,icsd-54253,"{12: 3, 78: 1}","[12, 78]",123781,Mg3Pt1
Mg3Au,mp-17783,0.0,4.15064284,0.0,icsd-106287,"{12: 3, 79: 1}","[12, 79]",123791,Mg3Au1
Mg3Au13,mp-1222172,0.0,5.14814578,0.0,False,"{12: 3, 79: 13}","[12, 79]",1237913,Mg3Au13
Mg3Hg,mp-1185784,0.0,3.81807418,0.0,False,"{12: 3, 80: 1}","[12, 80]",123801,Mg3Hg1
Mg3Tl,mp-864938,0.0,4.86563399,0.0,False,"{12: 3, 81: 1}","[12, 81]",123811,Mg3Tl1
Mg3Bi2,mp-569018,0.0,3.63527423,0.0,icsd-247911,"{12: 3, 83: 2}","[12, 83]",123832,Mg3Bi2
AcMg3,mp-984785,0.0,4.41276744,0.0,False,"{89: 1, 12: 3}","[12, 89]",123891,Ac1Mg3
Mg4SiGe,mp-1222125,0.38060000000000027,4.10020242,0.0,False,"{12: 4, 14: 1, 32: 1}","[12, 14, 32]",124141321,Mg4Si1Ge1
BaMg4Si3,mp-1079433,0.0,4.38147396,0.0,icsd-165630,"{56: 1, 12: 4, 14: 3}","[12, 14, 56]",124143561,Ba1Mg4Si3
Mg4P6Rh7,mp-20241,0.0,7.9230988,0.0,icsd-192063,"{12: 4, 15: 6, 45: 7}","[12, 15, 45]",124156457,Mg4P6Rh7
Mg4CuNi,mp-1222193,0.0,4.41143095,0.0,False,"{12: 4, 29: 1, 28: 1}","[12, 28, 29]",124281291,Mg4Cu1Ni1
La23Mg4Ni7,mp-581781,0.0,7.42138396,0.0,icsd-419245,"{57: 23, 12: 4, 28: 7}","[12, 28, 57]",1242875723,La23Mg4Ni7
Pr23Mg4Ni7,mp-569425,0.0,3.88965152,0.0,icsd-419246,"{59: 23, 12: 4, 28: 7}","[12, 28, 59]",1242875923,Pr23Mg4Ni7
Nd23Mg4Ni7,mp-1211441,0.0,3.688409,0.0,pf-10192,"{60: 23, 12: 4, 28: 7}","[12, 28, 60]",1242876023,Nd23Mg4Ni7
LaMg4Cu,mp-567932,0.0,4.76513786,0.0,icsd-418214,"{57: 1, 12: 4, 29: 1}","[12, 29, 57]",124291571,La1Mg4Cu1
TbMg4Cu,mp-567690,0.0,3.73950569,0.0,icsd-418215,"{65: 1, 12: 4, 29: 1}","[12, 29, 65]",124291651,Tb1Mg4Cu1
BaMg4Ge3,mp-1078462,0.0,3.35984676,0.0,icsd-165631,"{56: 1, 12: 4, 32: 3}","[12, 32, 56]",124323561,Ba1Mg4Ge3
Mg4As6Rh7,mp-22326,0.0,6.80275407,0.0,icsd-94391,"{12: 4, 33: 6, 45: 7}","[12, 33, 45]",124336457,Mg4As6Rh7
Mg4As6Ir7,mp-16544,0.0,8.01811028,0.0,icsd-94393,"{12: 4, 33: 6, 77: 7}","[12, 33, 77]",124336777,Mg4As6Ir7
Mg44Rh7,mp-570153,0.0,2.79871692,0.0,icsd-104861,"{12: 44, 45: 7}","[12, 45]",1244457,Mg44Rh7
La23Mg4Rh7,mp-570297,0.0,7.23290987,0.0,icsd-391446,"{57: 23, 12: 4, 45: 7}","[12, 45, 57]",1244575723,La23Mg4Rh7
Pr23Mg4Rh7,mp-1210296,0.0,3.78946571,0.0,pf-5841,"{59: 23, 12: 4, 45: 7}","[12, 45, 59]",1244575923,Pr23Mg4Rh7
Nd23Mg4Rh7,mp-568485,0.0,3.6172262,0.0,icsd-391447,"{60: 23, 12: 4, 45: 7}","[12, 45, 60]",1244576023,Nd23Mg4Rh7
Mg4CdAg5,mp-1222139,0.0,3.74617693,0.0,False,"{12: 4, 48: 1, 47: 5}","[12, 47, 48]",124475481,Mg4Cd1Ag5
Mg44Ir7,mp-569273,0.0,4.24698146,0.0,icsd-104495,"{12: 44, 77: 7}","[12, 77]",1244777,Mg44Ir7
Mg4Sn6Pt5,mp-1222154,0.0,6.47297772,0.0,False,"{12: 4, 50: 6, 78: 5}","[12, 50, 78]",124506785,Mg4Sn6Pt5
La23Mg4Ir7,mp-1211976,0.0,7.45268112,0.0,pf-11238,"{57: 23, 12: 4, 77: 7}","[12, 57, 77]",1245723777,La23Mg4Ir7
La23Mg4Pt7,mp-1212033,0.0,7.17220804,0.0,pf-17458,"{57: 23, 12: 4, 78: 7}","[12, 57, 78]",1245723787,La23Mg4Pt7
Pr23Mg4Pt7,mp-1210244,0.0,3.82207864,0.0,pf-38471,"{59: 23, 12: 4, 78: 7}","[12, 59, 78]",1245923787,Pr23Mg4Pt7
Nd23Mg4Ir7,mp-1210411,0.0,3.83978597,0.0,pf-841,"{60: 23, 12: 4, 77: 7}","[12, 60, 77]",1246023777,Nd23Mg4Ir7
Nd23Mg4Pt7,mp-1200594,0.0,3.7291017,0.0,icsd-421136,"{60: 23, 12: 4, 78: 7}","[12, 60, 78]",1246023787,Nd23Mg4Pt7
Sm23Mg4Pt7,mp-1209408,0.0,3.47573836,0.0,pf-40177,"{62: 23, 12: 4, 78: 7}","[12, 62, 78]",1246223787,Sm23Mg4Pt7
MgH24(ClO6)2,mp-1196666,5.1716,1.94141062,0.0,icsd-189839,"{12: 1, 1: 24, 17: 2, 8: 12}","[1, 8, 12, 17]",124812121172,Mg1H24Cl2O12
Mg2CdH24(BrO2)6,mp-1203195,3.3871,-1.60292488,0.0,icsd-49915,"{12: 2, 48: 1, 1: 24, 35: 6, 8: 12}","[1, 8, 12, 35, 48]",124812122356481,Mg2Cd1H24Br6O12
Mg5(Si8Pd5)2,mp-634984,0.0,7.25179153,0.0,icsd-95899,"{12: 5, 14: 16, 46: 10}","[12, 14, 46]",12514164610,Mg5Si16Pd10
Mg5(Si8Pt5)2,mp-30324,0.0,8.13298397,0.0,icsd-95900,"{12: 5, 14: 16, 78: 10}","[12, 14, 78]",12514167810,Mg5Si16Pt10
Eu3(MgSi)5,mp-1199980,0.0,4.81855778,0.0,icsd-424258,"{63: 3, 12: 5, 14: 5}","[12, 14, 63]",125145633,Eu3Mg5Si5
Mg5Ni9P7,mp-1210655,0.0,8.32051682,0.0,pf-13097,"{12: 5, 28: 9, 15: 7}","[12, 15, 28]",125157289,Mg5Ni9P7
Mg3BH2O5F,mp-1222264,3.8004,5.33677652,0.0,False,"{12: 3, 5: 1, 1: 2, 8: 5, 9: 1}","[1, 5, 8, 9, 12]",12518591123,Mg3B1H2O5F1
K2Mg5Sn3,mp-1087476,0.0,3.5899837,0.0,icsd-421342,"{19: 2, 12: 5, 50: 3}","[12, 19, 50]",125192503,K2Mg5Sn3
Mg5Ga2,mp-1770,0.0,3.57061276,0.0,icsd-634596,"{12: 5, 31: 2}","[12, 31]",125312,Mg5Ga2
Eu3(MgGe)5,mp-1201532,0.0,3.71575975,0.0,icsd-424259,"{63: 3, 12: 5, 32: 5}","[12, 32, 63]",125325633,Eu3Mg5Ge5
Pr4Mg5Ge6,mp-1193603,0.1293000000000002,3.72827225,0.0,icsd-424724,"{59: 4, 12: 5, 32: 6}","[12, 32, 59]",125326594,Pr4Mg5Ge6
CeMg5Ru2,mp-1199279,0.0,4.69761866,0.0,icsd-421908,"{58: 1, 12: 5, 44: 2}","[12, 44, 58]",125442581,Ce1Mg5Ru2
Mg5Rh2,mp-30778,0.0,4.21753849,0.0,icsd-104860,"{12: 5, 45: 2}","[12, 45]",125452,Mg5Rh2
Mg5Pd2,mp-2406,0.0,3.96071783,0.0,icsd-246978,"{12: 5, 46: 2}","[12, 46]",125462,Mg5Pd2
Mg5Hg3,mp-11465,0.0,3.78529048,0.0,icsd-639083,"{12: 5, 80: 3}","[12, 80]",125803,Mg5Hg3
AcMg5,mp-864996,0.0,3.93109596,0.0,False,"{89: 1, 12: 5}","[12, 89]",125891,Ac1Mg5
Ba6Mg7H26,mp-697671,2.9720000000000004,0.70655811,0.0,icsd-83936,"{56: 6, 12: 7, 1: 26}","[1, 12, 56]",126127566,Ba6Mg7H26
Mg6Si7Ni16,mp-570457,0.0,8.05093777,0.0,icsd-159261,"{12: 6, 14: 7, 28: 16}","[12, 14, 28]",1261472816,Mg6Si7Ni16
Mg6Cu16Si7,mp-21612,0.0,7.51913008,0.0,icsd-628339,"{12: 6, 29: 16, 14: 7}","[12, 14, 29]",1261472916,Mg6Cu16Si7
Mg6Ni16Ge7,mp-21725,0.0,6.54296635,0.0,icsd-53680,"{12: 6, 28: 16, 32: 7}","[12, 28, 32]",1262816327,Mg6Ni16Ge7
Mg6Ni16As7,mp-21587,0.0,7.71928333,0.0,icsd-78834,"{12: 6, 28: 16, 33: 7}","[12, 28, 33]",1262816337,Mg6Ni16As7
Ce4Mg7Ge6,mp-1205465,0.0,4.76402665,0.0,icsd-424719,"{58: 4, 12: 7, 32: 6}","[12, 32, 58]",127326584,Ce4Mg7Ge6
Pr4Mg7Ge6,mp-1189700,0.0,3.92041803,0.0,icsd-424721,"{59: 4, 12: 7, 32: 6}","[12, 32, 59]",127326594,Pr4Mg7Ge6
Nd4Mg7Ge6,mp-1188412,0.0,3.90333398,0.0,icsd-424722,"{60: 4, 12: 7, 32: 6}","[12, 32, 60]",127326604,Nd4Mg7Ge6
Sm4Mg7Ge6,mp-1105656,0.0,3.92565619,0.0,icsd-424723,"{62: 4, 12: 7, 32: 6}","[12, 32, 62]",127326624,Sm4Mg7Ge6
MgVCrP2(HO5)2,mp-2229489,2.0566,2.39809874,0.0,False,"{12: 1, 23: 1, 24: 1, 15: 2, 1: 2, 8: 10}","[1, 8, 12, 15, 23, 24]",12810121152231241,Mg1V1Cr1P2H2O10
Mg3H2(SO5)2,mp-1210916,5.571,6.57359659,0.0,pf-4323,"{12: 3, 1: 2, 16: 2, 8: 10}","[1, 8, 12, 16]",12810123162,Mg3H2S2O10
MgH2Cl2O,mp-24337,5.370699999999999,-0.72772109,0.0,icsd-172993,"{12: 1, 1: 2, 17: 2, 8: 1}","[1, 8, 12, 17]",1281121172,Mg1H2Cl2O1
NaMg3P3(HO6)2,mp-1195665,5.2188,7.3310945,0.0,icsd-195514,"{11: 1, 12: 3, 15: 3, 1: 2, 8: 12}","[1, 8, 11, 12, 15]",12812111123153,Na1Mg3P3H2O12
KMg3AlSi3(HO6)2,mp-1223564,4.199,5.81807172,0.0,False,"{19: 1, 12: 3, 13: 1, 14: 3, 1: 2, 8: 12}","[1, 8, 12, 13, 14, 19]",12812123131143191,K1Mg3Al1Si3H2O12
KMg3GaSi3(HO6)2,mp-1223547,4.0953,5.49156286,0.0,False,"{19: 1, 12: 3, 31: 1, 14: 3, 1: 2, 8: 12}","[1, 8, 12, 14, 19, 31]",12812123143191311,K1Mg3Ga1Si3H2O12
Mg3Si4(HO6)2,mp-696497,5.1766000000000005,1.39646555,0.0,icsd-100682,"{12: 3, 14: 4, 1: 2, 8: 12}","[1, 8, 12, 14]",12812123144,Mg3Si4H2O12
Mg(HO)2,mp-30247,4.1796999999999995,0.68676815,0.0,icsd-75957,"{12: 1, 1: 2, 8: 2}","[1, 8, 12]",1282121,Mg1H2O2
K2CaMg5Si8(HO12)2,mp-1223917,4.401999999999999,2.38780955,0.0,False,"{19: 2, 20: 1, 12: 5, 14: 8, 1: 2, 8: 24}","[1, 8, 12, 14, 19, 20]",12824125148192201,K2Ca1Mg5Si8H2O24
Ca2Mg5Si8(HO12)2,mp-1196550,4.8269,6.91429779,0.0,icsd-9659,"{20: 2, 12: 5, 14: 8, 1: 2, 8: 24}","[1, 8, 12, 14, 20]",12824125148202,Ca2Mg5Si8H2O24
Ce5(MgGe)8,mp-1192858,0.0,4.95571909,0.0,icsd-424718,"{58: 5, 12: 8, 32: 8}","[12, 32, 58]",128328585,Ce5Mg8Ge8
MgH2SO5,mp-24041,5.5024,0.83221753,0.0,icsd-68345,"{12: 1, 1: 2, 16: 1, 8: 5}","[1, 8, 12, 16]",1285121161,Mg1H2S1O5
MgH2SeO5,mp-23966,3.4068,0.21846913,0.0,icsd-66745,"{12: 1, 1: 2, 34: 1, 8: 5}","[1, 8, 12, 34]",1285121341,Mg1H2Se1O5
MgMoH2O5,mp-24620,3.8857,-0.4860903,0.0,icsd-202695,"{12: 1, 42: 1, 1: 2, 8: 5}","[1, 8, 12, 42]",1285121421,Mg1Mo1H2O5
MgH2(SeO4)2,mp-24546,3.3914,-0.61243695,0.0,icsd-66966,"{12: 1, 1: 2, 34: 2, 8: 8}","[1, 8, 12, 34]",1288121342,Mg1H2Se2O8
MgSb2H2F14,mp-849311,4.4907,-3.0256645,0.0,icsd-412893,"{12: 1, 51: 2, 1: 2, 9: 14}","[1, 9, 12, 51]",12914121512,Mg1Sb2H2F14
Rb28(Mg3In17)3,mp-675046,0.0,3.66852824,0.0,False,"{37: 28, 12: 9, 49: 51}","[12, 37, 49]",12937284951,Rb28Mg9In51
NaMgH3,mp-23730,3.103,0.53970272,0.0,icsd-168356,"{11: 1, 12: 1, 1: 3}","[1, 11, 12]",13111121,Na1Mg1H3
KMgH3,mp-23737,2.458,0.1156568,0.0,icsd-159175,"{19: 1, 12: 1, 1: 3}","[1, 12, 19]",13121191,K1Mg1H3
RbMgH3,mp-23738,2.5404999999999998,-0.00010926,0.0,icsd-159176,"{37: 1, 12: 1, 1: 3}","[1, 12, 37]",13121371,Rb1Mg1H3
CsMgH3,mp-571020,2.9046999999999996,0.3546173,0.0,icsd-96230,"{55: 1, 12: 1, 1: 3}","[1, 12, 55]",13121551,Cs1Mg1H3
Li4Mg(HN)3,mp-1101935,2.9272,1.1316559,0.0,icsd-165891,"{3: 4, 12: 1, 1: 3, 7: 3}","[1, 3, 7, 12]",133473121,Li4Mg1H3N3
NaMg3V3Cr3Si6B3H3O31,mp-1221086,1.4672,3.71815716,0.0,False,"{11: 1, 12: 3, 23: 3, 24: 3, 14: 6, 5: 3, 1: 3, 8: 31}","[1, 5, 8, 11, 12, 14, 23, 24]",1353831111123146233243,Na1Mg3V3Cr3Si6B3H3O31
K2MgH4,mp-23956,3.4385,-0.56652158,0.0,icsd-93378,"{19: 2, 12: 1, 1: 4}","[1, 12, 19]",14121192,K2Mg1H4
CaMgNiH4,mp-24052,1.8729999999999998,3.04395775,0.0,icsd-72484,"{20: 1, 12: 1, 28: 1, 1: 4}","[1, 12, 20, 28]",14121201281,Ca1Mg1Ni1H4
SrMgNiH4,mp-643293,1.8123999999999998,2.98317983,0.0,icsd-75010,"{38: 1, 12: 1, 28: 1, 1: 4}","[1, 12, 28, 38]",14121281381,Sr1Mg1Ni1H4
CeMg(NiH)4,mp-1213828,0.0,7.21488469,0.0,pf-26476,"{58: 1, 12: 1, 28: 4, 1: 4}","[1, 12, 28, 58]",14121284581,Ce1Mg1Ni4H4
SrMgH4,mp-643009,2.7087,0.90260553,0.0,icsd-71993,"{38: 1, 12: 1, 1: 4}","[1, 12, 38]",14121381,Sr1Mg1H4
EuMgH4,mp-643756,0.17059999999999986,3.0116933,0.0,icsd-87608,"{63: 1, 12: 1, 1: 4}","[1, 12, 63]",14121631,Eu1Mg1H4
Mg2NiH4,mp-697331,1.5718999999999999,3.37825895,0.0,icsd-190349,"{12: 2, 28: 1, 1: 4}","[1, 12, 28]",14122281,Mg2Ni1H4
MgP6(HN3)4,mp-1195623,4.101,8.39543594,0.0,icsd-427952,"{12: 1, 15: 6, 1: 4, 7: 12}","[1, 7, 12, 15]",14712121156,Mg1P6H4N12
Mg(H2N)2,mp-24383,3.0137,-0.70114033,0.0,icsd-156001,"{12: 1, 1: 4, 7: 2}","[1, 7, 12]",1472121,Mg1H4N2
K2MgCr2(H2O5)2,mp-24835,0.014899999999999913,1.49154905,0.0,False,"{19: 2, 12: 1, 24: 2, 1: 4, 8: 10}","[1, 8, 12, 19, 24]",14810121192242,K2Mg1Cr2H4O10
K2MgMo2(H2O5)2,mp-1181784,4.3482,-0.97067618,0.0,icsd-96782,"{19: 2, 12: 1, 42: 2, 1: 4, 8: 10}","[1, 8, 12, 19, 42]",14810121192422,K2Mg1Mo2H4O10
Ca2MgAs2(H2O5)2,mp-1214276,3.8560000000000003,4.82836425,0.0,pf-41536,"{20: 2, 12: 1, 33: 2, 1: 4, 8: 10}","[1, 8, 12, 20, 33]",14810121202332,Ca2Mg1As2H4O10
K2MgH4(I2O7)2,mp-1223767,3.3616,4.2028007,0.0,False,"{19: 2, 12: 1, 1: 4, 53: 4, 8: 14}","[1, 8, 12, 19, 53]",14814121192534,K2Mg1H4I4O14
Mg10Ge3(H2O9)2,mp-560872,3.9070000000000005,2.41457678,0.0,False,"{12: 10, 32: 3, 1: 4, 8: 18}","[1, 8, 12, 32]",148181210323,Mg10Ge3H4O18
Mg3Fe2H4(Se3O10)2,mp-1210726,2.1885000000000003,1.00445376,0.0,pf-28445,"{12: 3, 26: 2, 1: 4, 34: 6, 8: 20}","[1, 8, 12, 26, 34]",14820123262346,Mg3Fe2H4Se6O20
MgH4(ClO)2,mp-24336,5.301,-1.35128881,0.0,icsd-172992,"{12: 1, 1: 4, 17: 2, 8: 2}","[1, 8, 12, 17]",1482121172,Mg1H4Cl2O2
Mg7P6(HO6)4,mp-1197123,5.1294,2.12774481,0.0,icsd-261894,"{12: 7, 15: 6, 1: 4, 8: 24}","[1, 8, 12, 15]",14824127156,Mg7P6H4O24
MgH4SeO5,mp-1197058,4.7945,0.13979474,0.0,icsd-280577,"{12: 1, 1: 4, 34: 1, 8: 5}","[1, 8, 12, 34]",1485121341,Mg1H4Se1O5
Mg2Al2SiH4O9,mp-1222973,5.0585,6.45296889,0.0,False,"{12: 2, 13: 2, 14: 1, 1: 4, 8: 9}","[1, 8, 12, 13, 14]",1489122132141,Mg2Al2Si1H4O9
Mg3Si2H4O9,mp-24097,4.2476,1.36514854,0.0,icsd-76919,"{12: 3, 14: 2, 1: 4, 8: 9}","[1, 8, 12, 14]",1489123142,Mg3Si2H4O9
Cs3MgH5,mp-643895,2.5844,0.45227105,0.0,icsd-90328,"{55: 3, 12: 1, 1: 5}","[1, 12, 55]",15121553,Cs3Mg1H5
Mg2CoH5,mp-642660,0.19469999999999965,3.98725458,0.0,icsd-61072,"{12: 2, 27: 1, 1: 5}","[1, 12, 27]",15122271,Mg2Co1H5
Ca19(Mg4H27)2,mp-734733,2.7886,1.02727248,0.0,icsd-88237,"{20: 19, 12: 8, 1: 54}","[1, 12, 20]",1541282019,Ca19Mg8H54
Mg45Si32(H29O69)2,mp-1204533,4.3201,1.37604826,0.0,icsd-172734,"{12: 45, 14: 32, 1: 58, 8: 138}","[1, 8, 12, 14]",158813812451432,Mg45Si32H58O138
KMgP2H5O9,mp-1224014,5.0563,4.82734358,0.0,False,"{19: 1, 12: 1, 15: 2, 1: 5, 8: 9}","[1, 8, 12, 15, 19]",1589121152191,K1Mg1P2H5O9
Li3MgZn5(BH4)15,mp-1197046,5.202999999999999,-3.83770097,0.0,icsd-237566,"{3: 3, 12: 1, 30: 5, 5: 15, 1: 60}","[1, 3, 5, 12, 30]",16033515121305,Li3Mg1Zn5B15H60
Na2Mg2NiH6,mp-1180690,1.7138,2.06375066,0.0,icsd-260394,"{11: 2, 12: 2, 28: 1, 1: 6}","[1, 11, 12, 28]",16112122281,Na2Mg2Ni1H6
Ba2MgH6,mp-643370,2.8864,0.90391425,0.0,icsd-79683,"{56: 2, 12: 1, 1: 6}","[1, 12, 56]",16121562,Ba2Mg1H6
Mg2FeH6,mp-23804,1.9139999999999997,2.93462837,0.0,icsd-29386,"{12: 2, 26: 1, 1: 6}","[1, 12, 26]",16122261,Mg2Fe1H6
Mg2H6Ru,mp-697030,3.0681000000000003,2.31417469,0.0,icsd-72773,"{12: 2, 1: 6, 44: 1}","[1, 12, 44]",16122441,Mg2H6Ru1
Eu(MgH3)2,mp-643738,0.0,2.44314623,0.0,icsd-152616,"{63: 1, 12: 2, 1: 6}","[1, 12, 63]",16122631,Eu1Mg2H6
Mg2H6Os,mp-643002,3.3481,2.39420718,0.0,icsd-638301,"{12: 2, 1: 6, 76: 1}","[1, 12, 76]",16122761,Mg2H6Os1
LiMgAlH6,mp-1193498,3.3555,0.15304667,0.0,icsd-165986,"{3: 1, 12: 1, 13: 1, 1: 6}","[1, 3, 12, 13]",1631121131,Li1Mg1Al1H6
LiMgH6Ir,mp-866640,3.3760000000000003,0.89988045,0.0,icsd-180122,"{3: 1, 12: 1, 1: 6, 77: 1}","[1, 3, 12, 77]",1631121771,Li1Mg1H6Ir1
